Date,Close
2006-07-07 16:00:00,-0.846205642501018
2006-07-10 16:00:00,-0.8575939834818653
2006-07-11 16:00:00,-0.8255453778897462
2006-07-12 16:00:00,-0.8624315088542606
2006-07-13 16:00:00,-0.9048606376413114
2006-07-14 16:00:00,-0.9317693725252605
2006-07-17 16:00:00,-0.9095973812351151
2006-07-18 16:00:00,-0.933986571654275
2006-07-19 16:00:00,-0.9544452727083637
2006-07-20 16:00:00,-1.0144104309703472
2006-07-21 16:00:00,-0.9992931641816118
2006-07-24 16:00:00,-0.995261893037949
2006-07-25 16:00:00,-1.0031228717680913
2006-07-26 16:00:00,-1.0225737550362644
2006-07-27 16:00:00,-1.0381949307179577
2006-07-28 16:00:00,-1.0093713420407688
2006-07-31 16:00:00,-1.017030757213728
2006-08-01 16:00:00,-1.072964644332049
2006-08-02 16:00:00,-1.1146883006689585
2006-08-03 16:00:00,-1.0735693350035984
2006-08-04 16:00:00,-1.0813295319551492
2006-08-07 16:00:00,-1.0606692673438776
2006-08-08 16:00:00,-1.0452496552193675
2006-08-09 16:00:00,-1.0657083562734562
2006-08-10 16:00:00,-1.079515459940501
2006-08-11 16:00:00,-1.1083390486176898
2006-08-14 16:00:00,-1.1036023050238861
2006-08-15 16:00:00,-1.045350436997959
2006-08-16 16:00:00,-1.0113869776126
2006-08-17 16:00:00,-1.0210620283573908
2006-08-18 16:00:00,-1.0333574053455623
2006-08-21 16:00:00,-1.0638942842588077
2006-08-22 16:00:00,-1.0589559771078207
2006-08-23 16:00:00,-1.0834459493055721
2006-08-24 16:00:00,-1.0819342226266986
2006-08-25 16:00:00,-1.084252203534305
2006-08-28 16:00:00,-1.0454512187765508
2006-08-29 16:00:00,-1.0556301784142992
2006-08-30 16:00:00,-1.0464590365624664
2006-08-31 16:00:00,-1.057746595764722
2006-09-01 16:00:00,-1.0573434686503558
2006-09-05 16:00:00,-1.0283183164159837
2006-09-06 16:00:00,-1.049583271698805
2006-09-07 16:00:00,-1.0579481593219051
2006-09-08 16:00:00,-1.0611731762368353
2006-09-11 16:00:00,-1.0296284795376742
2006-09-12 16:00:00,-0.9902228041083706
2006-09-13 16:00:00,-0.9162489786221587
2006-09-14 16:00:00,-0.9293506098390628
2006-09-15 16:00:00,-0.89961998515455
2006-09-18 16:00:00,-0.8753315765139815
2006-09-19 16:00:00,-0.9301568640677952
2006-09-20 16:00:00,-0.9645234505675205
2006-09-21 16:00:00,-0.9148380337218768
2006-09-22 16:00:00,-0.9303584276249784
2006-09-25 16:00:00,-0.9293506098390628
2006-09-26 16:00:00,-0.9147372519432854
2006-09-27 16:00:00,-0.934692044104416
2006-09-28 16:00:00,-0.9313662454108941
2006-09-29 16:00:00,-0.9398319148125859
2006-10-02 16:00:00,-0.9421498957201921
2006-10-03 16:00:00,-0.929048264503288
2006-10-04 16:00:00,-0.8701917058058115
2006-10-05 16:00:00,-0.8898441526311675
2006-10-06 16:00:00,-0.8460040789438349
2006-10-09 16:00:00,-0.8031718230424179
2006-10-10 16:00:00,-0.8149632911376317
2006-10-11 16:00:00,-0.815769545366364
2006-10-12 16:00:00,-0.8110328017725603
2006-10-13 16:00:00,-0.8117382742227013
2006-10-16 16:00:00,-0.839654826892566
2006-10-17 16:00:00,-0.8452986064936939
2006-10-18 16:00:00,-0.8520509856593289
2006-10-19 16:00:00,-0.8179867444953786
2006-10-20 16:00:00,-0.6484717929043591
2006-10-23 16:00:00,-0.5419454529330704
2006-10-24 16:00:00,-0.5796378381263174
2006-10-25 16:00:00,-0.5126179553629238
2006-10-26 16:00:00,-0.5201765887572914
2006-10-27 16:00:00,-0.5700635691601181
2006-10-30 16:00:00,-0.5632104082158913
2006-10-31 16:00:00,-0.5641174442232155
2006-11-01 16:00:00,-0.608965335696464
2006-11-02 16:00:00,-0.596770740486884
2006-11-03 16:00:00,-0.5872972532992765
2006-11-06 16:00:00,-0.5612955544226516
2006-11-07 16:00:00,-0.5833667639342052
2006-11-08 16:00:00,-0.5710713869460338
2006-11-09 16:00:00,-0.5830644185984305
2006-11-10 16:00:00,-0.5784284567832185
2006-11-13 16:00:00,-0.54063528981138
2006-11-14 16:00:00,-0.49901241525306195
2006-11-15 16:00:00,-0.4857092204789746
2006-11-16 16:00:00,-0.46565364653925245
2006-11-17 16:00:00,-0.4511410704220665
2006-11-20 16:00:00,-0.4699872630186897
2006-11-21 16:00:00,-0.39631578286825253
2006-11-22 16:00:00,-0.40457988871276146
2006-11-24 16:00:00,-0.41929402838713037
2006-11-27 16:00:00,-0.5218898789933479
2006-11-28 16:00:00,-0.498004597467146
2006-11-29 16:00:00,-0.522393787886306
2006-11-30 16:00:00,-0.5215875336575733
2006-12-01 16:00:00,-0.5418446711544789
2006-12-04 16:00:00,-0.5213859701003903
2006-12-05 16:00:00,-0.5106023197910922
2006-12-06 16:00:00,-0.5019350868322173
2006-12-07 16:00:00,-0.5325727475240544
2006-12-08 16:00:00,-0.5251148959082781
2006-12-11 16:00:00,-0.5260219319156023
2006-12-12 16:00:00,-0.5369063640034919
2006-12-13 16:00:00,-0.5510158130063116
2006-12-14 16:00:00,-0.5351930737674351
2006-12-15 16:00:00,-0.5443642156192681
2006-12-18 16:00:00,-0.6326490536654827
2006-12-19 16:00:00,-0.6032207743167444
2006-12-20 16:00:00,-0.6321451447725248
2006-12-21 16:00:00,-0.6659070406007005
2006-12-22 16:00:00,-0.6690312757370391
2006-12-26 16:00:00,-0.6592554432136569
2006-12-27 16:00:00,-0.6062442276744915
2006-12-28 16:00:00,-0.6338584350085816
2006-12-29 16:00:00,-0.6443397399821047
2007-01-03 16:00:00,-0.608461426803506
2007-01-04 16:00:00,-0.5294485123877157
2007-01-05 16:00:00,-0.5095945020051765
2007-01-08 16:00:00,-0.5278360039302507
2007-01-09 16:00:00,-0.5181609531854598
2007-01-10 16:00:00,-0.49820616102432924
2007-01-11 16:00:00,-0.4464043268282625
2007-01-12 16:00:00,-0.4197979372800883
2007-01-16 16:00:00,-0.42342608130938497
2007-01-17 16:00:00,-0.4586997038164342
2007-01-18 16:00:00,-0.5063694850902464
2007-01-19 16:00:00,-0.4966944343454556
2007-01-22 16:00:00,-0.5416431075972956
2007-01-23 16:00:00,-0.550713467670537
2007-01-24 16:00:00,-0.4497301255217844
2007-01-25 16:00:00,-0.5050593219685561
2007-01-26 16:00:00,-0.4659559918750272
2007-01-29 16:00:00,-0.48298811245700235
2007-01-30 16:00:00,-0.4736154070479864
2007-01-31 16:00:00,-0.4374347485336129
2007-02-01 16:00:00,-0.5370071457820834
2007-02-02 16:00:00,-0.5383173089037737
2007-02-05 16:00:00,-0.6106786259325205
2007-02-06 16:00:00,-0.5888089799781502
2007-02-07 16:00:00,-0.5962668315939261
2007-02-08 16:00:00,-0.5911269608857561
2007-02-09 16:00:00,-0.6371842337021032
2007-02-12 16:00:00,-0.6554257356271773
2007-02-13 16:00:00,-0.651293682704923
2007-02-14 16:00:00,-0.6168263144266064
2007-02-15 16:00:00,-0.6393006510525263
2007-02-16 16:00:00,-0.5966699587082925
2007-02-20 16:00:00,-0.5856847448418114
2007-02-21 16:00:00,-0.5667377704665965
2007-02-22 16:00:00,-0.566838552245188
2007-02-23 16:00:00,-0.5931425964575874
2007-02-26 16:00:00,-0.6218654033561849
2007-02-27 16:00:00,-0.7033978622367643
2007-02-28 16:00:00,-0.6999712817646511
2007-03-01 16:00:00,-0.7061189702587367
2007-03-02 16:00:00,-0.7542926604255068
2007-03-05 16:00:00,-0.7429043194446595
2007-03-06 16:00:00,-0.6591546614350654
2007-03-07 16:00:00,-0.6687289304012644
2007-03-08 16:00:00,-0.6733648922164767
2007-03-09 16:00:00,-0.6822336887325348
2007-03-12 16:00:00,-0.6732641104378851
2007-03-13 16:00:00,-0.7323222326925447
2007-03-14 16:00:00,-0.7073283516018356
2007-03-15 16:00:00,-0.7163987116750768
2007-03-16 16:00:00,-0.7433074465590257
2007-03-19 16:00:00,-0.7111580591883152
2007-03-20 16:00:00,-0.7210346734902888
2007-03-21 16:00:00,-0.6641937503646439
2007-03-22 16:00:00,-0.6364787612519623
2007-03-23 16:00:00,-0.637486579037878
2007-03-26 16:00:00,-0.6215630580204102
2007-03-27 16:00:00,-0.6285170007432285
2007-03-28 16:00:00,-0.637285015480695
2007-03-29 16:00:00,-0.6421225408530903
2007-03-30 16:00:00,-0.6560304262987268
2007-04-02 16:00:00,-0.6542163542840784
2007-04-03 16:00:00,-0.5831652003770222
2007-04-04 16:00:00,-0.5911269608857561
2007-04-05 16:00:00,-0.5887081981995584
2007-04-09 16:00:00,-0.6053371916671674
2007-04-10 16:00:00,-0.6140044246260424
2007-04-11 16:00:00,-0.6238810389280162
2007-04-12 16:00:00,-0.6094692445894216
2007-04-13 16:00:00,-0.6150122424119581
2007-04-16 16:00:00,-0.5748003127539218
2007-04-17 16:00:00,-0.5821573825911066
2007-04-18 16:00:00,-0.5660322980164553
2007-04-19 16:00:00,-0.5880027257494175
2007-04-20 16:00:00,-0.5333790017527871
2007-04-23 16:00:00,-0.5505119041133537
2007-04-24 16:00:00,-0.5583728828434961
2007-04-25 16:00:00,-0.5560549019358901
2007-04-26 16:00:00,-0.5399298173612388
2007-04-27 16:00:00,-0.5509150312277199
2007-04-30 16:00:00,-0.5893128888711078
2007-05-01 16:00:00,-0.6014067023020964
2007-05-02 16:00:00,-0.6176325686553388
2007-05-03 16:00:00,-0.5800409652406836
2007-05-04 16:00:00,-0.5906230519927982
2007-05-07 16:00:00,-0.6100739352609711
2007-05-08 16:00:00,-0.6123919161685774
2007-05-09 16:00:00,-0.6000965391804057
2007-05-10 16:00:00,-0.6393006510525263
2007-05-11 16:00:00,-0.6127950432829437
2007-05-14 16:00:00,-0.6377889243736526
2007-05-15 16:00:00,-0.6568366805274595
2007-05-16 16:00:00,-0.5831652003770222
2007-05-17 16:00:00,-0.5914293062215309
2007-05-18 16:00:00,-0.594654323136461
2007-05-21 16:00:00,-0.5932433782361792
2007-05-22 16:00:00,-0.5667377704665965
2007-05-23 16:00:00,-0.5763120394327955
2007-05-24 16:00:00,-0.5744979674181472
2007-05-25 16:00:00,-0.5281383492660253
2007-05-29 16:00:00,-0.5099976291195427
2007-05-30 16:00:00,-0.45204810642939036
2007-05-31 16:00:00,-0.4555754686800955
2007-06-01 16:00:00,-0.4429777463561494
2007-06-04 16:00:00,-0.4093166323065652
2007-06-05 16:00:00,-0.3499561647161307
2007-06-06 16:00:00,-0.3529796180738779
2007-06-07 16:00:00,-0.36900392086993716
2007-06-08 16:00:00,-0.36688750351951444
2007-06-11 16:00:00,-0.3877493316879692
2007-06-12 16:00:00,-0.4209065368445957
2007-06-13 16:00:00,-0.41858855593698946
2007-06-14 16:00:00,-0.43068236936797794
2007-06-15 16:00:00,-0.4152627572434678
2007-06-18 16:00:00,-0.36829844841979625
2007-06-19 16:00:00,-0.37283362845641677
2007-06-20 16:00:00,-0.39470327441078745
2007-06-21 16:00:00,-0.3738414462423327
2007-06-22 16:00:00,-0.319016158688519
2007-06-25 16:00:00,-0.3067207817003473
2007-06-26 16:00:00,-0.29230898736175337
2007-06-27 16:00:00,-0.31236456130147516
2007-06-28 16:00:00,-0.31881459513133603
2007-06-29 16:00:00,-0.33050528144795777
2007-07-02 16:00:00,-0.2917042966902039
2007-07-03 16:00:00,-0.27174950452907304
2007-07-05 16:00:00,-0.23496415534315046
2007-07-06 16:00:00,-0.24625171454540568
2007-07-09 16:00:00,-0.2303281935279379
2007-07-10 16:00:00,-0.22639770416286684
2007-07-11 16:00:00,-0.22065314278314743
2007-07-12 16:00:00,-0.2163195263037099
2007-07-13 16:00:00,-0.18185215802539303
2007-07-16 16:00:00,-0.17772010510313901
2007-07-17 16:00:00,-0.1675411454653906
2007-07-18 16:00:00,-0.19535691635666363
2007-07-19 16:00:00,-0.19989209639328415
2007-07-20 16:00:00,-0.3435061308862704
2007-07-23 16:00:00,-0.38190398852965834
2007-07-24 16:00:00,-0.37434535513529066
2007-07-25 16:00:00,-0.3958118739752949
2007-07-26 16:00:00,-0.4046806704913529
2007-07-27 16:00:00,-0.38502822366599704
2007-07-30 16:00:00,-0.36376326838317574
2007-07-31 16:00:00,-0.394602492632196
2007-08-01 16:00:00,-0.37968678940064354
2007-08-02 16:00:00,-0.38946262192402603
2007-08-03 16:00:00,-0.42987611513924523
2007-08-06 16:00:00,-0.394602492632196
2007-08-07 16:00:00,-0.36416639549754226
2007-08-08 16:00:00,-0.3149848875448565
2007-08-09 16:00:00,-0.37071721110599404
2007-08-10 16:00:00,-0.3655773403978241
2007-08-13 16:00:00,-0.36678672174092297
2007-08-14 16:00:00,-0.40165721713360575
2007-08-15 16:00:00,-0.4573895406947436
2007-08-16 16:00:00,-0.4877248560508061
2007-08-17 16:00:00,-0.4447918183707974
2007-08-20 16:00:00,-0.4554746869015038
2007-08-21 16:00:00,-0.41163461321417116
2007-08-22 16:00:00,-0.38069460718655945
2007-08-23 16:00:00,-0.38351649698712315
2007-08-24 16:00:00,-0.36930626620571216
2007-08-27 16:00:00,-0.37807428094317874
2007-08-28 16:00:00,-0.4127432127786786
2007-08-29 16:00:00,-0.37998913473641854
2007-08-30 16:00:00,-0.3874469863521945
2007-08-31 16:00:00,-0.3680968848626133
2007-09-04 16:00:00,-0.3181091226811951
2007-09-05 16:00:00,-0.3048059279071075
2007-09-06 16:00:00,-0.3263732285257037
2007-09-07 16:00:00,-0.3474366202513415
2007-09-10 16:00:00,-0.3719265924490929
2007-09-11 16:00:00,-0.33735844239218454
2007-09-12 16:00:00,-0.3307068450051413
2007-09-13 16:00:00,-0.3200239764744349
2007-09-14 16:00:00,-0.2999684025347125
2007-09-17 16:00:00,-0.31740365023105366
2007-09-18 16:00:00,-0.26711354271386106
2007-09-19 16:00:00,-0.20866011113075073
2007-09-20 16:00:00,-0.17852635933187141
2007-09-21 16:00:00,-0.1418417919245403
2007-09-24 16:00:00,-0.1019322076022785
2007-09-25 16:00:00,-0.09699390045129208
2007-09-26 16:00:00,-0.10122673515213758
2007-09-27 16:00:00,-0.10455253384565978
2007-09-28 16:00:00,-0.10566113341016661
2007-10-01 16:00:00,-0.028563072787616314
2007-10-02 16:00:00,-0.019291149157191777
2007-10-03 16:00:00,-0.021206002950431572
2007-10-04 16:00:00,-0.0464014475983239
2007-10-05 16:00:00,0.029386449902536037
2007-10-08 16:00:00,0.10789545542536874
2007-10-09 16:00:00,0.1360135716524162
2007-10-10 16:00:00,0.18751306051270827
2007-10-11 16:00:00,0.1703801581521416
2007-10-12 16:00:00,0.24798212766764985
2007-10-15 16:00:00,0.1609066709645341
2007-10-16 16:00:00,0.1401456245746708
2007-10-17 16:00:00,0.22832968084229396
2007-10-18 16:00:00,0.25926968686990565
2007-10-19 16:00:00,0.28496904041075594
2007-10-22 16:00:00,0.3154051375454097
2007-10-23 16:00:00,0.44158392434205485
2007-10-24 16:00:00,0.4418862696778293
2007-10-25 16:00:00,0.4050001387133147
2007-10-26 16:00:00,0.4357385811837434
2007-10-29 16:00:00,0.459019172038396
2007-10-30 16:00:00,0.5374273957826372
2007-10-31 16:00:00,0.5991058442806777
2007-11-01 16:00:00,0.5800580881268707
2007-11-02 16:00:00,0.6205723631206819
2007-11-05 16:00:00,0.6932360254852031
2007-11-06 16:00:00,0.774667702587191
2007-11-07 16:00:00,0.7300213746711257
2007-11-08 16:00:00,0.5327914339674247
2007-11-09 16:00:00,0.38212267497302865
2007-11-12 16:00:00,0.22117417456229274
2007-11-13 16:00:00,0.3648889908338705
2007-11-14 16:00:00,0.2696502100648376
2007-11-15 16:00:00,0.2089795793527125
2007-11-16 16:00:00,0.22903515329243487
2007-11-19 16:00:00,0.18983104142031454
2007-11-20 16:00:00,0.30421836012174536
2007-11-21 16:00:00,0.36468742727668696
2007-11-23 16:00:00,0.44632066793585834
2007-11-26 16:00:00,0.3919992892750026
2007-11-27 16:00:00,0.430497928696982
2007-11-28 16:00:00,0.524829673458691
2007-11-29 16:00:00,0.548714954984893
2007-11-30 16:00:00,0.5285585992665791
2007-12-03 16:00:00,0.4707098583550183
2007-12-04 16:00:00,0.48391227135051385
2007-12-05 16:00:00,0.5562735883792607
2007-12-06 16:00:00,0.6408295006175873
2007-12-07 16:00:00,0.638813865045756
2007-12-10 16:00:00,0.656753021635055
2007-12-11 16:00:00,0.5598009506299653
2007-12-12 16:00:00,0.5605064230801062
2007-12-13 16:00:00,0.5337992517533405
2007-12-14 16:00:00,0.5131389871420687
2007-12-17 16:00:00,0.4086282827426113
2007-12-18 16:00:00,0.42938932913247463
2007-12-19 16:00:00,0.44964646662937996
2007-12-20 16:00:00,0.5118288240203783
2007-12-21 16:00:00,0.5471024465274277
2007-12-24 16:00:00,0.5675611475815165
2007-12-26 16:00:00,0.61855672754885
2007-12-27 16:00:00,0.5675611475815165
2007-12-28 16:00:00,0.5766315076547576
2007-12-31 16:00:00,0.5208991840936193
2008-01-02 16:00:00,0.48915292383727527
2008-01-03 16:00:00,0.4898583962874162
2008-01-04 16:00:00,0.3469498342445708
2008-01-07 16:00:00,0.307846504151042
2008-01-08 16:00:00,0.21925932076905294
2008-01-09 16:00:00,0.3278012963121729
2008-01-10 16:00:00,0.29514800004850433
2008-01-11 16:00:00,0.2523157441470874
2008-01-14 16:00:00,0.33092553144851156
2008-01-15 16:00:00,0.2492922907893402
2008-01-16 16:00:00,0.1398432792388958
2008-01-17 16:00:00,0.06345069106648642
2008-01-18 16:00:00,0.06072958304451423
2008-01-22 16:00:00,-0.019492712714374735
2008-01-23 16:00:00,-0.19979131461469266
2008-01-24 16:00:00,-0.06927891133861053
2008-01-25 16:00:00,-0.11009553166819563
2008-01-28 16:00:00,-0.1626028383144036
2008-01-29 16:00:00,-0.19011626386990166
2008-01-30 16:00:00,-0.20150460485074892
2008-01-31 16:00:00,-0.12067761842031052
2008-02-01 16:00:00,-0.36477108616909165
2008-02-04 16:00:00,-0.46807240922544996
2008-02-05 16:00:00,-0.410727577206847
2008-02-06 16:00:00,-0.43632614896910554
2008-02-07 16:00:00,-0.41999950083727156
2008-02-08 16:00:00,-0.36084059680402003
2008-02-11 16:00:00,-0.338265478399509
2008-02-12 16:00:00,-0.3537858723026103
2008-02-13 16:00:00,-0.27033855962879116
2008-02-14 16:00:00,-0.2823315912811879
2008-02-15 16:00:00,-0.2955340042766835
2008-02-19 16:00:00,-0.3998431451189577
2008-02-20 16:00:00,-0.39964158156177443
2008-02-21 16:00:00,-0.43058158758938614
2008-02-22 16:00:00,-0.40568848827726856
2008-02-25 16:00:00,-0.5134242095916561
2008-02-26 16:00:00,-0.6255943291640728
2008-02-27 16:00:00,-0.5818550372553319
2008-02-28 16:00:00,-0.569156533152794
2008-02-29 16:00:00,-0.5903207066570234
2008-03-03 16:00:00,-0.6617749876784461
2008-03-04 16:00:00,-0.7244612539624022
2008-03-05 16:00:00,-0.7088400782807092
2008-03-06 16:00:00,-0.7844264122243861
2008-03-07 16:00:00,-0.781201395309456
2008-03-10 16:00:00,-0.8806730107793347
2008-03-11 16:00:00,-0.7484473172671959
2008-03-12 16:00:00,-0.7467340270311391
2008-03-13 16:00:00,-0.7324230144711364
2008-03-14 16:00:00,-0.7581223680119864
2008-03-17 16:00:00,-0.8492290958587653
2008-03-18 16:00:00,-0.7518738977393091
2008-03-19 16:00:00,-0.7879537744750911
2008-03-20 16:00:00,-0.7801935775235401
2008-03-24 16:00:00,-0.6439366128677385
2008-03-25 16:00:00,-0.6932189025990159
2008-03-26 16:00:00,-0.6559296445201352
2008-03-27 16:00:00,-0.7270815802057833
2008-03-28 16:00:00,-0.757316113783254
2008-03-31 16:00:00,-0.7452223003522656
2008-04-01 16:00:00,-0.6179349139911136
2008-04-02 16:00:00,-0.6180356957697051
2008-04-03 16:00:00,-0.6713492566446454
2008-04-04 16:00:00,-0.5908246155499814
2008-04-07 16:00:00,-0.561900245094201
2008-04-08 16:00:00,-0.607352827238999
2008-04-09 16:00:00,-0.6255943291640728
2008-04-10 16:00:00,-0.6009027934091383
2008-04-11 16:00:00,-0.6596585703280234
2008-04-14 16:00:00,-0.6887845043409868
2008-04-15 16:00:00,-0.7131736947601467
2008-04-16 16:00:00,-0.6718531655376031
2008-04-17 16:00:00,-0.6995681546502847
2008-04-18 16:00:00,-0.24625171454540568
2008-04-21 16:00:00,-0.2544150386113228
2008-04-22 16:00:00,-0.1675411454653906
2008-04-23 16:00:00,-0.21047418314539904
2008-04-24 16:00:00,-0.22790943084174015
2008-04-25 16:00:00,-0.2227695601335702
2008-04-28 16:00:00,-0.18205372158257657
2008-04-29 16:00:00,-0.15010589776904892
2008-04-30 16:00:00,-0.07028672912452587
2008-05-01 16:00:00,0.02454892453014053
2008-05-02 16:00:00,-0.034912324838885136
2008-05-05 16:00:00,0.033720066381973585
2008-05-06 16:00:00,-0.009414534855217803
2008-05-07 16:00:00,-0.04650222937691538
2008-05-08 16:00:00,-0.02624509188001004
2008-05-09 16:00:00,-0.07562816338987935
2008-05-12 16:00:00,-0.01657004113521959
2008-05-13 16:00:00,-0.026345873658601516
2008-05-14 16:00:00,-0.060107769486777464
2008-05-15 16:00:00,-0.036424051517758446
2008-05-16 16:00:00,-0.041060013332971004
2008-05-19 16:00:00,-0.053960080992691596
2008-05-20 16:00:00,-0.04851786494874722
2008-05-21 16:00:00,-0.19283737189187442
2008-05-22 16:00:00,-0.1955584799138466
2008-05-23 16:00:00,-0.21994767033300652
2008-05-27 16:00:00,-0.1378105207808772
2008-05-28 16:00:00,-0.10082360803777167
2008-05-29 16:00:00,-0.026345873658601516
2008-05-30 16:00:00,-0.01223642465578204
2008-06-02 16:00:00,-0.06665858509522923
2008-06-03 16:00:00,-0.10556035163157514
2008-06-04 16:00:00,-0.08066725231945782
2008-06-05 16:00:00,-0.009716880190992809
2008-06-06 16:00:00,-0.10707207831044901
2008-06-09 16:00:00,-0.15312935112679613
2008-06-10 16:00:00,-0.1717739801662361
2008-06-11 16:00:00,-0.2170249987538508
